t,H=0.1,H=0.2,H=0.3,H=0.4,H=0.6,H=0.7,H=0.8,H=0.9
6.490000000000000213e-01,7.835615737331769193e-01,3.298375352556469631e-01,-4.180536423269610724e-01,-1.086343801854128710e+00,-1.129449261692378803e+00,-3.201486014131567082e-01,1.635082159887747133e-01,-3.723618618567790025e-03
6.500000000000000222e-01,1.019272434727584997e+00,-2.373213834633474129e-01,-1.747378145510148084e-01,-1.140588348038443778e+00,-1.126463063456537350e+00,-3.193134332643415285e-01,1.623211495087480971e-01,-2.277333833716907452e-03
6.510000000000000231e-01,1.012445591185981542e+00,-4.957238703370196453e-01,-3.041490094764063290e-01,-1.224290323348530274e+00,-1.101062039148462013e+00,-3.370203836817131648e-01,1.574097015109231223e-01,1.899101563918323757e-04
6.520000000000000240e-01,1.426272462998011470e+00,-6.041703893687668803e-01,-1.106509556635454916e-01,-1.203582693715992136e+00,-1.067725188134893699e+00,-3.300727697530478899e-01,1.536260439371714970e-01,2.497956968473400829e-03
6.530000000000000249e-01,9.248377979767330448e-01,-6.633956428925377180e-01,-2.257999470475990922e-01,-1.175532206102695154e+00,-1.072975865986470545e+00,-3.301744584403735194e-01,1.490734312472210554e-01,2.822027473878120293e-03
6.540000000000000258e-01,6.357218812040645872e-01,-5.066430987399326291e-01,-3.043021735149055718e-01,-1.091084471102474307e+00,-1.110534591364190637e+00,-3.424436019554283339e-01,1.415953281169530231e-01,3.862291165869322952e-03
6.550000000000000266e-01,5.044376396488360337e-01,-8.306903138659070818e-01,-2.750450635494257057e-01,-1.217918155376036538e+00,-1.093007154733282249e+00,-3.490910749306537220e-01,1.346652548140073180e-01,7.029217326738265714e-03
6.560000000000000275e-01,1.515549258221348783e+00,-8.998145729183822938e-01,-2.219738245832980628e-01,-1.195062961435961357e+00,-1.063090659684568395e+00,-3.572249556988850716e-01,1.356309490679717400e-01,1.324573477817799459e-02
6.570000000000000284e-01,3.713256939876639073e-01,-4.694465245310219803e-01,-3.808281110886208021e-01,-1.260270752549384143e+00,-1.079518182446966845e+00,-3.517149519160077675e-01,1.333792104414081026e-01,1.649339505086987179e-02
6.580000000000000293e-01,8.854044502205590250e-01,-2.026441231891121242e-01,-2.092031121333958743e-01,-1.333648811928099809e+00,-1.089747299617050524e+00,-3.531574899452732397e-01,1.272223562228907145e-01,1.819170847378825256e-02
6.590000000000000302e-01,9.682845869210734424e-01,-3.637923585640056023e-01,-2.112835720705418252e-01,-1.261802169348820168e+00,-1.082374194992324234e+00,-3.528060859110275227e-01,1.204193276223717302e-01,1.925823633411458125e-02
6.600000000000000311e-01,9.924188366839135078e-01,-7.990317855352746523e-01,-1.920651339916426004e-01,-1.347369074294317404e+00,-1.090313469840624050e+00,-3.448491764654631475e-01,1.180016092847724213e-01,2.041922151506832261e-02
6.610000000000000320e-01,8.560740955167871480e-01,-4.150692075982694851e-01,-1.116552927057790773e-01,-1.317550588726717375e+00,-1.104964929660879669e+00,-3.484184577174196384e-01,1.112447046155095737e-01,2.063376718139018837e-02
6.620000000000000329e-01,8.956132293917052900e-01,-2.393614094311457829e-01,-1.396272071452702435e-01,-1.311421353108578547e+00,-1.111320852971027895e+00,-3.480426796677398849e-01,1.090386353830951199e-01,2.079835455875734054e-02
6.630000000000000338e-01,1.473799626139864261e+00,4.147910258864370703e-02,-2.703862412820582373e-01,-1.217991030172092870e+00,-1.102277645546566598e+00,-3.484876575944985677e-01,1.061364124220346705e-01,1.997932935584661659e-02
6.640000000000000346e-01,1.182723749442195160e+00,-9.539725197496704001e-02,-2.023193330606039286e-01,-1.234333766058741677e+00,-1.105376266437515742e+00,-3.508318554201731443e-01,1.033590282052073428e-01,1.951185599780584992e-02
6.650000000000000355e-01,9.040495681036132547e-01,-2.369049754450263390e-01,-1.396980021103307323e-01,-1.290524056111400419e+00,-1.124284267059020292e+00,-3.544680512660992044e-01,1.002297051486043256e-01,2.109931684348435171e-02
6.660000000000000364e-01,1.092578776885280822e+00,-2.090773882935314243e-01,-1.341399230860798042e-01,-1.204789399368541014e+00,-1.111237663014090549e+00,-3.600810384472413195e-01,9.866386956233406946e-02,2.356158763602032510e-02
6.670000000000000373e-01,1.099821744929303513e+00,-2.473244729295977495e-01,-1.423922054715026919e-01,-1.187218239413281529e+00,-1.109104707652091237e+00,-3.550708227580937626e-01,9.509177385447484254e-02,2.627235623178324209e-02
6.680000000000000382e-01,9.029485406975346073e-01,-6.242046953338327153e-01,-3.099906417519890933e-01,-1.265773099162100568e+00,-1.132426418551104597e+00,-3.484280340461246572e-01,9.335752963365102908e-02,2.808799578761970311e-02
6.690000000000000391e-01,5.336996292095179673e-01,-7.076881484642268960e-01,-1.112340893402302688e-01,-1.331393662113440346e+00,-1.126988835985462067e+00,-3.379893989719665592e-01,9.445653925002665818e-02,2.858924545638125841e-02
6.700000000000000400e-01,1.266360595888024854e+00,-5.964448951214385009e-01,-1.273837757930821879e-01,-1.422245583687132831e+00,-1.116136616111482294e+00,-3.366869234783373965e-01,9.791566605789613076e-02,2.900954336825061972e-02
6.710000000000000409e-01,1.475837791506756647e+00,-6.001163417534727262e-02,-2.789561698678099111e-01,-1.343869847179280708e+00,-1.108636375116121231e+00,-3.485404948339221876e-01,9.417470352126927624e-02,2.989606077502920609e-02
6.720000000000000417e-01,8.641541983519673842e-01,-4.762034729198973970e-01,-2.776416114596811369e-01,-1.382996522743620726e+00,-1.115602614391714376e+00,-3.526417013399903433e-01,8.636285997751275145e-02,2.893020151648580465e-02
6.730000000000000426e-01,3.673877736497733193e-01,-1.747622871461266825e-01,-3.178755837245451632e-01,-1.400916318792212678e+00,-1.121074883953713464e+00,-3.467945695313970345e-01,8.709279379341382243e-02,2.880631222353606177e-02
6.740000000000000435e-01,5.706147674368931000e-01,-3.941227668633520143e-01,-1.959309575827686001e-01,-1.449886515253832275e+00,-1.118353594132696305e+00,-3.360131963156466894e-01,8.638768823158327059e-02,2.915930764573427397e-02
6.750000000000000444e-01,1.094610709461748765e+00,-2.330255155688668312e-01,-2.055245367592845041e-01,-1.298007104631898390e+00,-1.127962302470584710e+00,-3.399667883303987281e-01,8.464470997758254123e-02,2.800504783960513708e-02
6.760000000000000453e-01,8.697108929666629296e-01,-1.665514995899850526e-01,-2.007825098024732247e-01,-1.274423596904341816e+00,-1.137566229695189612e+00,-3.378561040733797372e-01,7.842639040730876865e-02,2.171222994328458888e-02
6.770000000000000462e-01,3.669862934717267322e-01,-2.032470790139913608e-01,-8.044877601665523237e-02,-1.265773664138410082e+00,-1.138812963323551086e+00,-3.260357564967646948e-01,7.515436062329323985e-02,1.639515942514080393e-02
6.780000000000000471e-01,-1.772859766777036272e-01,-2.723003649535961634e-01,-1.304512961959976569e-01,-1.384582776298925566e+00,-1.115612310813735908e+00,-3.304520953006138684e-01,6.899627658042424561e-02,1.624321898973792380e-02
6.790000000000000480e-01,1.014981104164604631e+00,-1.306071052002782673e-01,-7.188599119560612483e-02,-1.306724353212096901e+00,-1.126139000667166101e+00,-3.410975809494128375e-01,6.847434005314949335e-02,1.597681640921875049e-02
6.800000000000000488e-01,9.663768581953386949e-01,6.273661176531480921e-02,-2.315276575540486381e-01,-1.261920408187598541e+00,-1.114927930951497004e+00,-3.467669434188953015e-01,6.815893328091973680e-02,1.412881959168155697e-02
6.810000000000000497e-01,1.428244204874843604e+00,-2.002111274724499013e-01,-3.039024743396203654e-01,-1.310912142385080248e+00,-1.121180628835428017e+00,-3.388746963011599056e-01,7.157855263491995357e-02,1.463676728153869358e-02
6.820000000000000506e-01,9.452711849815815803e-01,2.015321094974105165e-01,-1.962354428584853205e-01,-1.322858115820435998e+00,-1.134872290553885277e+00,-3.312969485506862544e-01,7.158825020483010337e-02,1.346162759805873306e-02
6.830000000000000515e-01,4.926008086063310420e-01,1.689266889094064861e-01,-3.380921424184921698e-01,-1.356583627252284874e+00,-1.139441597078236557e+00,-3.247092000301595172e-01,7.044058872634116619e-02,1.138152918815172471e-02
6.840000000000000524e-01,8.834921419098129558e-01,-2.279513066924016007e-02,-3.772694183053087458e-01,-1.419379140499655190e+00,-1.159796808648665856e+00,-3.257116689311014834e-01,7.142869935984778873e-02,1.125859516740926151e-02
6.850000000000000533e-01,1.296216583756847562e+00,2.508454394359692363e-02,-3.551623054951050240e-01,-1.377088074598877832e+00,-1.168941691872869448e+00,-3.126919303875360101e-01,6.679102804332789911e-02,1.206042170213194285e-02
6.860000000000000542e-01,1.213960427574443335e+00,-1.457850033139252988e-01,-2.689061158754731395e-01,-1.436949501842679444e+00,-1.204919619720405510e+00,-3.130587140935699453e-01,6.354265181689561226e-02,1.239880531978152477e-02
6.870000000000000551e-01,1.815795831619324563e+00,8.139743233924223720e-02,-4.256545261560163995e-01,-1.498623241465648182e+00,-1.182454557005335749e+00,-2.995122471201773218e-01,5.865681786676380655e-02,1.476419539132787367e-02
6.880000000000000560e-01,1.428643485061219298e+00,2.048970443422707399e-01,-2.140494830080285904e-01,-1.499112210802856726e+00,-1.193203017212497441e+00,-2.887789669468051601e-01,5.709083414575730209e-02,1.619584285765377982e-02
6.890000000000000568e-01,1.444747995456054479e+00,1.378583914836972735e-01,-1.932255875702639791e-01,-1.476584839362495405e+00,-1.186158054275068707e+00,-2.791635103609922952e-01,5.521504329029373881e-02,1.760802531408185712e-02
6.900000000000000577e-01,8.840685636780688528e-01,5.715772990974590795e-02,-4.683946051982654235e-02,-1.393570241437641632e+00,-1.182419388796622561e+00,-2.698327706196508857e-01,5.508583726041113571e-02,1.689605049741388365e-02
6.910000000000000586e-01,1.239380730868822500e+00,-5.693980270922867348e-02,-2.028228906157331923e-01,-1.370289076640299308e+00,-1.193526163199013945e+00,-2.707287730282308957e-01,5.006143137024578194e-02,1.886877352532388349e-02
6.920000000000000595e-01,8.887659423087248545e-01,-1.512579411816962760e-01,3.040704596274343419e-02,-1.445533230233606803e+00,-1.207278506711560340e+00,-2.681774467913312643e-01,4.237171519758214933e-02,1.885493525438557832e-02
6.930000000000000604e-01,4.473384097071045340e-01,-2.089904293117731404e-01,-1.311843316670444348e-01,-1.445037005477958880e+00,-1.214001065333576657e+00,-2.774965970599442833e-01,3.969478053412014984e-02,1.931427967511673352e-02
6.940000000000000613e-01,1.400095795907930540e+00,-4.326045741476782780e-01,-4.814858718909142965e-02,-1.463229741673985007e+00,-1.227523300441702325e+00,-2.816591584651539915e-01,3.781609976050101518e-02,2.104219130357064607e-02
6.950000000000000622e-01,1.518433647190781333e+00,-4.925323895923112150e-01,-2.340125162914714896e-01,-1.553945041702389673e+00,-1.250449068065395464e+00,-2.911270178573678868e-01,3.595137217824243003e-02,2.102108479984250017e-02
6.960000000000000631e-01,1.914651990905935408e+00,-3.658845054762762672e-01,7.843803853584047081e-03,-1.415930213861471998e+00,-1.231090972021474439e+00,-2.926373572132798806e-01,3.501250525027423816e-02,2.230802335515624096e-02
6.970000000000000639e-01,1.723569610303194999e+00,-1.724032739844687800e-01,-2.142822200712865555e-01,-1.553463643401106431e+00,-1.237150615679321497e+00,-2.941101359744116017e-01,3.385257060037427657e-02,2.291363291112689937e-02
6.980000000000000648e-01,1.970826491758638888e+00,-4.356899056199886600e-01,-1.135857998870003355e-01,-1.531452786332525573e+00,-1.239876209357101855e+00,-2.947291293552049551e-01,3.121369661531530129e-02,2.275922746422131410e-02
6.990000000000000657e-01,8.517535684846757604e-01,-4.097017474747733368e-01,-2.597563194267939468e-01,-1.580957506248129807e+00,-1.258083457767880331e+00,-2.945347112094829356e-01,2.777178673172835122e-02,2.188284626372765523e-02
7.000000000000000666e-01,1.610751719557449002e+00,1.538392181784507540e-01,-3.151651464544018566e-01,-1.650487730656229779e+00,-1.262275562518967886e+00,-2.951826980066562522e-01,2.182415362806475884e-02,2.130655393843213646e-02
7.010000000000000675e-01,1.326516617333687753e+00,-2.112934900122831472e-01,-4.407878285056380796e-01,-1.717533882484831187e+00,-1.262942278406397500e+00,-3.070711611567000787e-01,1.734665007558743727e-02,1.989783457400080141e-02
7.020000000000000684e-01,1.535872919983142459e+00,-2.640222638979008440e-01,-1.160203389790584461e-01,-1.658097203550237930e+00,-1.272609053034434501e+00,-3.013633769273297291e-01,1.495702537078069314e-02,1.824204697794747781e-02
7.030000000000000693e-01,1.356925346666852050e+00,-4.890154384203793114e-01,-2.207698679925651775e-01,-1.588816201998366928e+00,-1.270230100927582928e+00,-3.019451284630179644e-01,1.233455269861946299e-02,1.717129762043823060e-02
7.039999999999999591e-01,1.339800037556134971e+00,1.669820244597375325e-01,-2.200808266683437209e-01,-1.650245465426933844e+00,-1.279414744973172535e+00,-2.970757981558240779e-01,5.860150771701527934e-03,1.716475465504912340e-02
7.049999999999999600e-01,1.524818516615733532e+00,1.657137744096293108e-02,-2.517986086092913744e-01,-1.621871317373796417e+00,-1.292134701744081182e+00,-2.974219911834016239e-01,1.847385003946695400e-03,1.565314508328560783e-02
7.059999999999999609e-01,1.539971881083737282e+00,3.211387909298127896e-01,-3.306877622245530945e-01,-1.759171545252205870e+00,-1.284132791127056583e+00,-2.808470862876267238e-01,-5.350589365815202128e-03,1.626634102284482339e-02
7.069999999999999618e-01,6.610157436364492156e-01,-3.971431058882108900e-01,-2.161978208211337016e-01,-1.770169151710341726e+00,-1.271722364249790349e+00,-2.870159231015855794e-01,-8.493716216051418189e-03,1.524855062694381071e-02
7.079999999999999627e-01,6.677557297255951596e-01,-4.901550577929427721e-01,-1.795492950405098431e-01,-1.715157168632865492e+00,-1.277887815027072715e+00,-2.750769237278848922e-01,-7.684922617706488671e-03,1.367160448131595450e-02
7.089999999999999636e-01,1.143365104675422517e+00,1.542355275535749470e-01,-2.270085403875603536e-01,-1.629874063014435492e+00,-1.291940603527480746e+00,-2.575115014470791830e-01,-1.047301651864665853e-02,1.445508272525850707e-02
7.099999999999999645e-01,1.025363395085925999e+00,-1.907892325890465646e-01,-3.163790921394536992e-01,-1.643183341123037211e+00,-1.309459930988690513e+00,-2.499773372754098832e-01,-1.292241325148495504e-02,1.506798296437436221e-02
7.109999999999999654e-01,1.531017240973553406e+00,9.205930358047786921e-02,-8.525444773426826828e-02,-1.608132585069028453e+00,-1.306213979720755480e+00,-2.484020685007590767e-01,-1.372552249991349990e-02,1.251968001506151631e-02
7.119999999999999662e-01,1.287213490146233763e+00,9.532803868529161895e-02,-6.597044366043824937e-02,-1.634584923965747505e+00,-1.303773363650698069e+00,-2.501056566810728743e-01,-9.250348846481636772e-03,1.004925034399107089e-02
7.129999999999999671e-01,1.184064520411167054e+00,-3.356399949105746960e-02,-1.467637495882586074e-01,-1.611408818422369826e+00,-1.292580218067177045e+00,-2.606686815953935255e-01,-1.394880366359272164e-02,8.300171712677198790e-03
7.139999999999999680e-01,1.531665821122362381e+00,-3.306613863119419183e-01,-2.793413217675199123e-01,-1.751133497581381038e+00,-1.288591056133310708e+00,-2.641973634954473127e-01,-1.746070136563802541e-02,6.570342012643423484e-03
7.149999999999999689e-01,1.508576383207871796e+00,2.430287152011667562e-02,-3.013683332573475759e-01,-1.701273406902338747e+00,-1.282889087491718483e+00,-2.648836230947309578e-01,-1.414360127575165112e-02,5.207856648788681056e-03
7.159999999999999698e-01,8.052661733765541507e-01,-4.000090061876748065e-03,-4.958891258698480686e-01,-1.583018951695947418e+00,-1.277456915147463290e+00,-2.603126659112482977e-01,-1.580921531417690817e-02,5.627771771164246338e-03
7.169999999999999707e-01,1.777892492929612045e+00,-2.102187512493745858e-01,-2.033227347203834801e-01,-1.607412119522210192e+00,-1.296546344812714358e+00,-2.669745085239893512e-01,-1.327630781544834881e-02,4.250719394800102358e-03
7.179999999999999716e-01,1.437990645518244293e+00,-3.988008544009338796e-02,-3.181115570800775449e-01,-1.670695707548304876e+00,-1.297207435545725707e+00,-2.743401530989332815e-01,-9.934164087789668432e-03,2.198531798273136925e-03
7.189999999999999725e-01,1.144935803654518303e+00,1.407241043870570418e-01,-3.502673226024855535e-01,-1.703318049677099211e+00,-1.282643690594497343e+00,-2.706575583099449789e-01,-2.255387236823650290e-03,-1.083716872034636101e-03
7.199999999999999734e-01,1.669767819983075885e+00,-2.083256588124251796e-01,-3.831089953849904362e-01,-1.624604584777660454e+00,-1.257589311990463976e+00,-2.644781993783898999e-01,3.565032930265623311e-03,-4.658083549454513500e-03
7.209999999999999742e-01,1.388767439139249937e+00,2.408800541166033760e-01,-3.852673107974946554e-01,-1.681948652351236362e+00,-1.230684598785440897e+00,-2.553598962147831108e-01,8.998793195772920167e-03,-8.028376776406961554e-03
